Age,NOC,Sport
23.0,CHN,Hockey
25.0,CHN,Badminton
25.0,CHN,Badminton
24.0,RUS,Basketball
29.0,CHN,Tennis
29.0,CHN,Tennis
23.0,CHN,Athletics
25.0,RUS,Canoeing
23.0,RUS,Handball
19.0,RUS,Wrestling
29.0,CHN,Fencing
29.0,CHN,Fencing
28.0,CHN,Swimming
28.0,CHN,Swimming
17.0,CHN,Weightlifting
24.0,CHN,Weightlifting
28.0,CHN,Canoeing
22.0,CHN,Basketball
23.0,CHN,Canoeing
23.0,CHN,Canoeing
24.0,CHN,Canoeing
24.0,CHN,Canoeing
29.0,CHN,Basketball
28.0,CHN,Fencing
28.0,CHN,Fencing
24.0,CHN,Fencing
21.0,CHN,Swimming
21.0,CHN,Swimming
27.0,CHN,Shooting
27.0,CHN,Shooting
27.0,CHN,Shooting
22.0,CHN,Rowing
28.0,CHN,Athletics
24.0,USA,Swimming
31.0,GER,Athletics
21.0,AUS,Volleyball
24.0,CHN,Gymnastics
24.0,CHN,Gymnastics
24.0,CHN,Gymnastics
24.0,CHN,Gymnastics
31.0,CHN,Boxing
31.0,FRA,Athletics
27.0,HUN,Athletics
28.0,HUN,Handball
23.0,ITA,Shooting
23.0,ITA,Shooting
31.0,ITA,Sailing
22.0,CAN,Judo
22.0,RUS,Swimming
22.0,RUS,Swimming
22.0,RUS,Swimming
27.0,RUS,Tennis
27.0,HUN,Table Tennis
28.0,GER,Badminton
21.0,ITA,Rowing
31.0,FRA,Handball
30.0,USA,Cycling
26.0,RUS,Boxing
24.0,CAN,Diving
24.0,CAN,Diving
30.0,GER,Athletics
31.0,FRA,Football
24.0,RUS,Gymnastics
24.0,RUS,Gymnastics
24.0,RUS,Gymnastics
24.0,RUS,Gymnastics
30.0,AUS,Swimming
30.0,AUS,Swimming
22.0,POR,Trampolining
26.0,RUS,Triathlon
35.0,FRA,Cycling
18.0,CAN,Swimming
18.0,CAN,Swimming
34.0,IND,Table Tennis
23.0,CAN,Basketball
21.0,JPN,Water Polo
23.0,GER,Trampolining
24.0,USA,Swimming
29.0,AUS,Athletics
26.0,GER,Rowing
33.0,GBR,Boxing
24.0,AUS,Shooting
26.0,USA,Volleyball
27.0,GBR,Badminton
25.0,GBR,Badminton
22.0,USA,Athletics
27.0,USA,Swimming
27.0,USA,Swimming
27.0,USA,Swimming
27.0,USA,Swimming
25.0,RUS,Equestrianism
35.0,ITA,Rowing
23.0,FRA,Judo
24.0,FRA,Swimming
24.0,POR,Football
25.0,CAN,Athletics
41.0,GER,Equestrianism
41.0,GER,Equestrianism
25.0,CAN,Athletics
25.0,CAN,Athletics
21.0,BAN,Athletics
18.0,USA,Trampolining
14.0,CHN,Swimming
14.0,CHN,Swimming
27.0,FRA,Rugby Sevens
30.0,ITA,Water Polo
27.0,ITA,Water Polo
27.0,GER,Canoeing
27.0,GBR,Athletics
27.0,GBR,Sailing
26.0,FRA,Gymnastics
26.0,FRA,Gymnastics
20.0,CAN,Athletics
22.0,FRA,Athletics
28.0,RUS,Fencing
28.0,RUS,Fencing
22.0,USA,Athletics
28.0,USA,Volleyball
44.0,JPN,Shooting
26.0,USA,Fencing
19.0,BAN,Swimming
21.0,BAN,Athletics
45.0,QAT,Shooting
21.0,QAT,Equestrianism
21.0,QAT,Equestrianism
16.0,QAT,Athletics
17.0,QAT,Swimming
37.0,QAT,Handball
34.0,QAT,Equestrianism
34.0,QAT,Equestrianism
33.0,QAT,Equestrianism
33.0,QAT,Equestrianism
24.0,FRA,Cycling
24.0,FRA,Cycling
25.0,AUS,Rowing
27.0,RUS,Wrestling
24.0,AUS,Rowing
29.0,GBR,Rowing
26.0,PAK,Athletics
20.0,GBR,Boxing
27.0,USA,Athletics
40.0,RUS,Shooting
31.0,GBR,Rugby Sevens
21.0,USA,Athletics
20.0,JAM,Athletics
26.0,AUS,Football
26.0,GBR,Synchronized Swimming
27.0,RUS,Boxing
29.0,QAT,Handball
16.0,GER,Gymnastics
16.0,GER,Gymnastics
16.0,GER,Gymnastics
19.0,USA,Synchronized Swimming
26.0,FRA,Basketball
27.0,GBR,Hockey
29.0,FRA,Rugby Sevens
28.0,FRA,Boxing
32.0,FRA,Athletics
32.0,FRA,Athletics
28.0,FRA,Judo
36.0,AUS,Basketball
24.0,USA,Swimming
29.0,USA,Volleyball
23.0,JPN,Weightlifting
27.0,FRA,Athletics
23.0,GBR,Athletics
25.0,USA,Athletics
18.0,RUS,Swimming
24.0,RUS,Swimming
24.0,RUS,Swimming
24.0,RUS,Swimming
26.0,FRA,Rowing
24.0,RUS,Swimming
24.0,RUS,Swimming
25.0,AUS,Cycling
26.0,FRA,Athletics
24.0,RUS,Fencing
24.0,RUS,Fencing
28.0,RUS,Canoeing
28.0,RUS,Canoeing
24.0,GBR,Hockey
34.0,FRA,Fencing
22.0,HUN,Water Polo
32.0,USA,Basketball
33.0,IND,Athletics
26.0,GER,Canoeing
28.0,ITA,Volleyball
22.0,RUS,Canoeing
22.0,RUS,Canoeing
26.0,JPN,Fencing
21.0,JPN,Swimming
30.0,POR,Table Tennis
30.0,POR,Table Tennis
22.0,JPN,Water Polo
28.0,JPN,Athletics
25.0,JPN,Athletics
32.0,JPN,Volleyball
21.0,QAT,Swimming
25.0,AUS,Water Polo
31.0,JPN,Cycling
22.0,GBR,Cycling
27.0,GBR,Cycling
42.0,USA,Cycling
42.0,USA,Cycling
24.0,POR,Athletics
22.0,AUS,Football
24.0,GER,Rowing
28.0,POR,Triathlon
22.0,AUS,Beach Volleyball
22.0,USA,Weightlifting
26.0,ITA,Cycling
29.0,JPN,Hockey
21.0,JPN,Football
28.0,USA,Athletics
33.0,RUS,Volleyball
20.0,GBR,Athletics
20.0,GBR,Athletics
23.0,GBR,Boxing
27.0,USA,Athletics
26.0,JAM,Athletics
26.0,JAM,Athletics
26.0,JAM,Athletics
18.0,IND,Golf
23.0,AUS,Swimming
23.0,AUS,Swimming
23.0,AUS,Swimming
23.0,FRA,Athletics
29.0,RUS,Shooting
31.0,FRA,Athletics
27.0,JAM,Swimming
23.0,IND,Badminton
29.0,GER,Equestrianism
29.0,GER,Equestrianism
21.0,FRA,Diving
24.0,FRA,Synchronized Swimming
21.0,USA,Wrestling
25.0,FRA,Gymnastics
25.0,FRA,Gymnastics
25.0,FRA,Gymnastics
25.0,FRA,Gymnastics
25.0,FRA,Gymnastics
25.0,FRA,Gymnastics
25.0,FRA,Gymnastics
34.0,POR,Athletics
32.0,USA,Basketball
26.0,FRA,Athletics
29.0,RUS,Fencing
29.0,RUS,Fencing
27.0,ITA,Fencing
27.0,ITA,Fencing
22.0,FRA,Basketball
31.0,FRA,Handball
28.0,CAN,Basketball
22.0,POR,Athletics
34.0,USA,Water Polo
25.0,FRA,Taekwondo
27.0,FRA,Rowing
27.0,IND,Athletics
26.0,IND,Wrestling
23.0,HUN,Tennis
23.0,HUN,Tennis
33.0,ITA,Shooting
33.0,HUN,Wrestling
28.0,HUN,Boxing
20.0,AUS,Athletics
20.0,QAT,Athletics
30.0,QAT,Handball
30.0,CAN,Rowing
30.0,CHN,Triathlon
23.0,GBR,Trampolining
24.0,USA,Athletics
24.0,JAM,Athletics
26.0,AUS,Triathlon
25.0,AUS,Basketball
27.0,HUN,Athletics
31.0,USA,Tennis
31.0,USA,Tennis
25.0,GBR,Athletics
21.0,AUS,Cycling
19.0,USA,Swimming
19.0,USA,Swimming
21.0,JPN,Judo
30.0,USA,Rugby Sevens
27.0,BAN,Shooting
31.0,RUS,Volleyball
19.0,USA,Boxing
30.0,ITA,Fencing
29.0,FRA,Swimming
29.0,FRA,Swimming
29.0,FRA,Swimming
25.0,HUN,Swimming
25.0,HUN,Swimming
30.0,ITA,Athletics
17.0,PAK,Swimming
28.0,CAN,Volleyball
28.0,CAN,Beach Volleyball
22.0,AUS,Rowing
27.0,USA,Volleyball
22.0,CHN,Rhythmic Gymnastics
26.0,GER,Rowing
23.0,USA,Cycling
25.0,USA,Rugby Sevens
22.0,CAN,Athletics
27.0,POR,Athletics
25.0,FRA,Cycling
29.0,FRA,Weightlifting
24.0,FRA,Cycling
28.0,ITA,Shooting
21.0,GBR,Cycling
24.0,USA,Basketball
22.0,JAM,Athletics
20.0,USA,Water Polo
28.0,FRA,Rowing
27.0,AUS,Swimming
27.0,AUS,Swimming
26.0,USA,Rugby Sevens
25.0,CAN,Cycling
29.0,USA,Athletics
27.0,GBR,Diving
28.0,USA,Sailing
25.0,FRA,Rugby Sevens
25.0,QAT,Athletics
36.0,RUS,Beach Volleyball
31.0,RUS,Shooting
24.0,FRA,Canoeing
23.0,ITA,Cycling
32.0,GBR,Rowing
33.0,GER,Football
25.0,RUS,Taekwondo
29.0,FRA,Athletics
29.0,PAK,Shooting
21.0,ITA,Judo
28.0,ITA,Diving
21.0,IND,Table Tennis
19.0,RUS,Shooting
19.0,RUS,Shooting
29.0,ITA,Rowing
28.0,CAN,Cycling
27.0,FRA,Basketball
27.0,FRA,Boxing
21.0,GER,Football
31.0,FRA,Cycling
31.0,FRA,Cycling
23.0,CAN,Swimming
20.0,GER,Athletics
34.0,AUS,Beach Volleyball
29.0,AUS,Basketball
28.0,RUS,Diving
33.0,POR,Athletics
33.0,POR,Athletics
29.0,AUS,Water Polo
23.0,AUS,Hockey
27.0,CAN,Weightlifting
22.0,CAN,Judo
19.0,FRA,Triathlon
22.0,GBR,Rowing
34.0,FRA,Canoeing
34.0,FRA,Canoeing
23.0,AUS,Swimming
23.0,AUS,Swimming
22.0,GER,Tennis
19.0,GER,Swimming
28.0,AUS,Rugby Sevens
33.0,GER,Cycling
21.0,CAN,Football
33.0,GER,Shooting
21.0,AUS,Diving
52.0,GER,Equestrianism
52.0,GER,Equestrianism
30.0,GER,Football
23.0,USA,Swimming
30.0,CAN,Football
23.0,FRA,Modern Pentathlon
27.0,GBR,Canoeing
33.0,AUS,Sailing
21.0,FRA,Athletics
26.0,AUS,Rowing
27.0,ITA,Swimming
27.0,ITA,Swimming
22.0,RUS,Water Polo
23.0,RUS,Boxing
24.0,RUS,Gymnastics
24.0,RUS,Gymnastics
24.0,RUS,Gymnastics
24.0,RUS,Gymnastics
24.0,RUS,Gymnastics
24.0,RUS,Gymnastics
24.0,RUS,Gymnastics
26.0,USA,Athletics
24.0,USA,Rugby Sevens
27.0,GER,Football
27.0,GER,Football
27.0,ITA,Athletics
31.0,ITA,Diving
27.0,CAN,Diving
27.0,CAN,Diving
27.0,CAN,Rugby Sevens
26.0,GBR,Athletics
27.0,GBR,Rowing
23.0,GBR,Rugby Sevens
27.0,GBR,Rowing
22.0,GBR,Swimming
22.0,GBR,Triathlon
22.0,AUS,Judo
20.0,USA,Swimming
34.0,GER,Canoeing
26.0,FRA,Fencing
26.0,FRA,Fencing
30.0,HUN,Sailing
20.0,GER,Rhythmic Gymnastics
23.0,USA,Athletics
23.0,CAN,Athletics
29.0,FRA,Sailing
24.0,HUN,Swimming
24.0,HUN,Swimming
24.0,HUN,Swimming
27.0,USA,Athletics
24.0,ITA,Sailing
28.0,ITA,Golf
24.0,ITA,Cycling
24.0,FRA,Cycling
32.0,USA,Rowing
28.0,ITA,Rowing
20.0,ITA,Rhythmic Gymnastics
44.0,ITA,Athletics
35.0,FRA,Sailing
19.0,GBR,Gymnastics
19.0,GBR,Gymnastics
19.0,GBR,Gymnastics
19.0,GBR,Gymnastics
19.0,GBR,Gymnastics
19.0,GBR,Gymnastics
19.0,GBR,Gymnastics
23.0,CAN,Cycling
23.0,CAN,Cycling
25.0,IND,Rowing
27.0,CHN,Wrestling
23.0,CHN,Athletics
26.0,ITA,Swimming
26.0,ITA,Swimming
36.0,ITA,Fencing
27.0,ITA,Water Polo
25.0,GBR,Rugby Sevens
29.0,GER,Swimming
29.0,GER,Swimming
40.0,GBR,Equestrianism
40.0,GBR,Equestrianism
19.0,USA,Gymnastics
19.0,USA,Gymnastics
19.0,USA,Gymnastics
19.0,USA,Gymnastics
19.0,USA,Gymnastics
19.0,USA,Gymnastics
30.0,FRA,Athletics
27.0,USA,Triathlon
32.0,CAN,Athletics
33.0,IND,Shooting
22.0,CAN,Athletics
22.0,CAN,Athletics
35.0,CAN,Beach Volleyball
35.0,ITA,Volleyball
28.0,AUS,Canoeing
35.0,USA,Basketball
24.0,AUS,Athletics
23.0,AUS,Athletics
18.0,RUS,Rhythmic Gymnastics
27.0,FRA,Rugby Sevens
29.0,USA,Wrestling
24.0,AUS,Water Polo
27.0,CAN,Athletics
29.0,ITA,Sailing
23.0,CAN,Hockey
21.0,CAN,Boxing
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
24.0,AUS,Shooting
19.0,GBR,Diving
26.0,JAM,Athletics
26.0,JAM,Athletics
26.0,JAM,Athletics
26.0,CAN,Volleyball
27.0,USA,Athletics
30.0,FRA,Water Polo
24.0,GBR,Athletics
29.0,RUS,Handball
22.0,RUS,Rhythmic Gymnastics
26.0,CAN,Swimming
26.0,CAN,Swimming
22.0,AUS,Athletics
30.0,AUS,Hockey
19.0,ITA,Archery
19.0,ITA,Archery
27.0,AUS,Cycling
28.0,RUS,Handball
29.0,ITA,Swimming
25.0,GER,Sailing
30.0,GER,Beach Volleyball
39.0,HUN,Fencing
39.0,HUN,Fencing
29.0,ITA,Water Polo
28.0,AUS,Athletics
31.0,AUS,Basketball
19.0,AUS,Swimming
19.0,AUS,Swimming
23.0,HUN,Swimming
23.0,HUN,Swimming
23.0,HUN,Swimming
22.0,AUS,Athletics
35.0,GER,Table Tennis
35.0,GER,Table Tennis
29.0,JAM,Athletics
29.0,JAM,Athletics
29.0,JAM,Athletics
30.0,RUS,Wrestling
33.0,GER,Cycling
22.0,USA,Water Polo
19.0,RUS,Cycling
28.0,AUS,Hockey
29.0,ITA,Triathlon
21.0,FRA,Swimming
21.0,FRA,Swimming
21.0,FRA,Swimming
21.0,FRA,Swimming
21.0,FRA,Swimming
32.0,USA,Cycling
32.0,USA,Cycling
25.0,AUS,Rowing
36.0,IND,Tennis
36.0,IND,Tennis
29.0,HUN,Judo
26.0,USA,Athletics
29.0,ITA,Weightlifting
27.0,FRA,Fencing
27.0,FRA,Fencing
27.0,GER,Beach Volleyball
19.0,RUS,Water Polo
27.0,USA,Athletics
26.0,AUS,Canoeing
34.0,FRA,Athletics
24.0,FRA,Athletics
50.0,FRA,Equestrianism
50.0,FRA,Equestrianism
26.0,GBR,Athletics
21.0,CAN,Judo
25.0,CAN,Swimming
25.0,CAN,Swimming
22.0,CAN,Tennis
22.0,CAN,Tennis
23.0,CAN,Cycling
25.0,CAN,Diving
23.0,FRA,Rowing
22.0,FRA,Cycling
27.0,FRA,Basketball
27.0,USA,Diving
27.0,USA,Diving
22.0,FRA,Fencing
29.0,FRA,Football
28.0,FRA,Rugby Sevens
35.0,FRA,Weightlifting
34.0,FRA,Golf
24.0,FRA,Swimming
35.0,FRA,Swimming
27.0,FRA,Sailing
21.0,AUS,Cycling
21.0,AUS,Cycling
22.0,USA,Water Polo
25.0,USA,Athletics
25.0,USA,Athletics
25.0,USA,Athletics
28.0,AUS,Canoeing
24.0,CAN,Sailing
32.0,AUS,Athletics
26.0,CAN,Sailing
16.0,FRA,Gymnastics
16.0,FRA,Gymnastics
16.0,FRA,Gymnastics
29.0,ITA,Synchronized Swimming
22.0,USA,Athletics
24.0,POR,Taekwondo
25.0,ITA,Cycling
32.0,GER,Swimming
20.0,GER,Football
33.0,CAN,Athletics
26.0,CAN,Triathlon
26.0,GER,Rowing
26.0,GBR,Hockey
41.0,ITA,Equestrianism
41.0,ITA,Equestrianism
25.0,AUS,Athletics
26.0,GER,Judo
23.0,GER,Athletics
28.0,GER,Canoeing
28.0,GER,Canoeing
28.0,GER,Cycling
28.0,GER,Cycling
23.0,GER,Cycling
26.0,GER,Gymnastics
26.0,GER,Gymnastics
26.0,GER,Gymnastics
26.0,GER,Gymnastics
26.0,GER,Gymnastics
26.0,GER,Gymnastics
26.0,GER,Gymnastics
21.0,FRA,Gymnastics
21.0,FRA,Gymnastics
21.0,FRA,Gymnastics
21.0,FRA,Gymnastics
21.0,FRA,Gymnastics
23.0,USA,Football
42.0,FRA,Equestrianism
42.0,FRA,Equestrianism
30.0,CAN,Fencing
35.0,GER,Shooting
40.0,FRA,Shooting
36.0,USA,Equestrianism
36.0,USA,Equestrianism
31.0,CAN,Beach Volleyball
28.0,GER,Shooting
28.0,GER,Shooting
25.0,AUS,Basketball
28.0,GBR,Hockey
21.0,USA,Athletics
21.0,USA,Athletics
33.0,ITA,Cycling
29.0,USA,Gymnastics
29.0,USA,Gymnastics
29.0,USA,Gymnastics
29.0,USA,Gymnastics
29.0,USA,Gymnastics
29.0,USA,Gymnastics
29.0,USA,Gymnastics
29.0,GER,Equestrianism
29.0,GER,Equestrianism
24.0,CAN,Athletics
24.0,CAN,Athletics
24.0,CAN,Athletics
20.0,GBR,Rugby Sevens
26.0,CAN,Athletics
26.0,CAN,Athletics
24.0,USA,Judo
31.0,GER,Tennis
29.0,CAN,Cycling
21.0,USA,Archery
24.0,USA,Shooting
24.0,USA,Shooting
28.0,GBR,Triathlon
26.0,GBR,Triathlon
25.0,CAN,Athletics
23.0,GER,Swimming
23.0,GER,Swimming
23.0,GER,Swimming
20.0,FRA,Fencing
20.0,FRA,Fencing
25.0,ITA,Swimming
18.0,RUS,Swimming
29.0,RUS,Triathlon
23.0,GBR,Boxing
25.0,AUS,Cycling
20.0,CAN,Football
32.0,GER,Shooting
23.0,GER,Cycling
27.0,USA,Sailing
24.0,AUS,Water Polo
27.0,AUS,Athletics
26.0,GER,Sailing
29.0,GER,Athletics
27.0,GER,Gymnastics
27.0,GER,Gymnastics
27.0,GER,Gymnastics
29.0,HUN,Water Polo
29.0,CAN,Boxing
29.0,RUS,Wrestling
20.0,AUS,Canoeing
24.0,FRA,Handball
21.0,GBR,Athletics
28.0,GBR,Rugby Sevens
28.0,GBR,Cycling
23.0,GBR,Swimming
23.0,AUS,Canoeing
29.0,CAN,Trampolining
28.0,USA,Wrestling
34.0,AUS,Equestrianism
34.0,AUS,Equestrianism
27.0,AUS,Basketball
26.0,AUS,Sailing
30.0,FRA,Football
21.0,FRA,Swimming
24.0,GBR,Athletics
28.0,GER,Beach Volleyball
32.0,ITA,Volleyball
26.0,USA,Basketball
29.0,GER,Hockey
32.0,POR,Athletics
26.0,USA,Athletics
23.0,CAN,Athletics
29.0,FRA,Fencing
29.0,FRA,Fencing
31.0,ITA,Diving
31.0,ITA,Diving
25.0,CHN,Athletics
38.0,ITA,Shooting
25.0,CAN,Swimming
24.0,ITA,Synchronized Swimming
27.0,GER,Athletics
29.0,FRA,Water Polo
24.0,AUS,Basketball
20.0,ITA,Sailing
23.0,JPN,Athletics
23.0,JPN,Athletics
33.0,GBR,Rowing
35.0,USA,Athletics
24.0,USA,Rowing
22.0,AUS,Swimming
22.0,AUS,Swimming
22.0,AUS,Swimming
24.0,AUS,Swimming
24.0,AUS,Swimming
24.0,AUS,Swimming
24.0,AUS,Swimming
25.0,JAM,Athletics
28.0,AUS,Water Polo
22.0,JAM,Athletics
34.0,JAM,Athletics
34.0,JAM,Athletics
28.0,FRA,Athletics
28.0,ITA,Shooting
28.0,ITA,Shooting
28.0,ITA,Shooting
25.0,FRA,Fencing
25.0,FRA,Fencing
45.0,CAN,Equestrianism
45.0,CAN,Equestrianism
36.0,FRA,Rugby Sevens
28.0,CAN,Cycling
28.0,CAN,Cycling
24.0,CHN,Archery
24.0,CHN,Archery
24.0,CHN,Athletics
28.0,CHN,Shooting
28.0,CHN,Shooting
21.0,CHN,Diving
21.0,CHN,Diving
20.0,CHN,Swimming
34.0,CHN,Modern Pentathlon
27.0,ITA,Rowing
28.0,ITA,Athletics
28.0,QAT,Handball
23.0,ITA,Boxing
28.0,ITA,Beach Volleyball
34.0,ITA,Athletics
23.0,USA,Athletics
31.0,POR,Cycling
24.0,POR,Athletics
20.0,ITA,Swimming
25.0,GBR,Swimming
25.0,GBR,Swimming
26.0,USA,Rugby Sevens
29.0,POR,Sailing
25.0,GBR,Rowing
16.0,AUS,Football
23.0,ITA,Swimming
32.0,FRA,Canoeing
32.0,FRA,Canoeing
34.0,CAN,Hockey
25.0,JAM,Athletics
30.0,USA,Athletics
28.0,ITA,Cycling
28.0,ITA,Cycling
28.0,POR,Swimming
27.0,FRA,Athletics
27.0,POR,Canoeing
21.0,POR,Athletics
21.0,AUS,Rugby Sevens
32.0,ITA,Fencing
32.0,ITA,Fencing
30.0,ITA,Rowing
18.0,ITA,Swimming
18.0,ITA,Swimming
28.0,USA,Athletics
37.0,USA,Basketball
22.0,AUS,Football
20.0,USA,Cycling
27.0,GBR,Hockey
28.0,JAM,Athletics
26.0,ITA,Synchronized Swimming
31.0,GBR,Cycling
27.0,GBR,Canoeing
27.0,GBR,Canoeing
24.0,ITA,Cycling
24.0,HUN,Canoeing
24.0,HUN,Canoeing
45.0,GER,Golf
18.0,ITA,Rhythmic Gymnastics
35.0,ITA,Volleyball
26.0,USA,Athletics
22.0,ITA,Synchronized Swimming
22.0,ITA,Synchronized Swimming
29.0,ITA,Modern Pentathlon
24.0,USA,Sailing
25.0,CHN,Badminton
23.0,RUS,Wrestling
18.0,AUS,Swimming
18.0,AUS,Swimming
18.0,AUS,Swimming
26.0,GBR,Rowing
31.0,GBR,Rowing
24.0,ITA,Wrestling
26.0,USA,Fencing
26.0,USA,Fencing
20.0,IND,Athletics
23.0,IND,Shooting
27.0,CAN,Football
51.0,AUS,Shooting
33.0,FRA,Rowing
27.0,USA,Basketball
29.0,AUS,Hockey
22.0,CAN,Athletics
21.0,AUS,Badminton
24.0,AUS,Diving
38.0,IND,Golf
27.0,RUS,Boxing
25.0,USA,Athletics
20.0,CHN,Diving
20.0,CHN,Diving
23.0,CHN,Athletics
32.0,CHN,Shooting
21.0,CHN,Fencing
21.0,CHN,Fencing
21.0,CHN,Swimming
23.0,CHN,Weightlifting
27.0,CHN,Badminton
33.0,CHN,Basketball
27.0,CHN,Sailing
29.0,CHN,Modern Pentathlon
23.0,CHN,Diving
23.0,AUS,Badminton
28.0,CHN,Basketball
18.0,CHN,Swimming
25.0,CHN,Athletics
38.0,CHN,Shooting
25.0,IND,Shooting
25.0,CHN,Judo
31.0,RUS,Fencing
31.0,RUS,Fencing
26.0,RUS,Cycling
23.0,AUS,Rugby Sevens
28.0,ITA,Athletics
22.0,USA,Badminton
22.0,USA,Badminton
21.0,ITA,Diving
21.0,ITA,Diving
28.0,RUS,Judo
27.0,ITA,Athletics
27.0,ITA,Athletics
21.0,RUS,Synchronized Swimming
17.0,RUS,Swimming
29.0,GBR,Athletics
29.0,GBR,Athletics
20.0,RUS,Swimming
20.0,RUS,Swimming
22.0,ITA,Volleyball
26.0,GBR,Taekwondo
22.0,PRK,Weightlifting
23.0,PRK,Weightlifting
27.0,HUN,Sailing
25.0,AUS,Badminton
21.0,GBR,Modern Pentathlon
23.0,FRA,Synchronized Swimming
23.0,USA,Volleyball
19.0,GER,Football
19.0,RUS,Swimming
19.0,RUS,Swimming
26.0,FRA,Basketball
29.0,ITA,Badminton
21.0,FRA,Swimming
30.0,AUS,Hockey
26.0,HUN,Judo
25.0,FRA,Boxing
28.0,FRA,Cycling
28.0,FRA,Cycling
28.0,FRA,Cycling
31.0,GBR,Cycling
24.0,AUS,Beach Volleyball
28.0,ITA,Sailing
23.0,AUS,Rugby Sevens
22.0,GBR,Synchronized Swimming
26.0,USA,Water Polo
27.0,AUS,Athletics
36.0,GBR,Sailing
23.0,GBR,Canoeing
19.0,CAN,Athletics
26.0,GBR,Athletics
30.0,AUS,Cycling
22.0,FRA,Cycling
23.0,AUS,Hockey
25.0,USA,Athletics
26.0,ISV,Boxing
31.0,AUS,Canoeing
23.0,AUS,Rowing
27.0,GBR,Rowing
30.0,USA,Athletics
25.0,USA,Athletics
32.0,FRA,Rugby Sevens
27.0,FRA,Modern Pentathlon
17.0,GBR,Swimming
17.0,GBR,Swimming
17.0,GBR,Swimming
25.0,USA,Athletics
27.0,CAN,Swimming
27.0,CAN,Swimming
33.0,CAN,Canoeing
26.0,ITA,Swimming
26.0,ITA,Swimming
24.0,FRA,Swimming
29.0,USA,Shooting
31.0,ITA,Volleyball
24.0,FRA,Rowing
30.0,USA,Rowing
20.0,USA,Athletics
27.0,GBR,Rowing
29.0,FRA,Canoeing
23.0,FRA,Sailing
28.0,FRA,Athletics
25.0,GBR,Hockey
21.0,CAN,Swimming
21.0,CAN,Swimming
21.0,CAN,Swimming
21.0,CAN,Swimming
21.0,USA,Swimming
22.0,FRA,Triathlon
30.0,USA,Athletics
21.0,AUS,Diving
21.0,ITA,Cycling
21.0,AUS,Cycling
21.0,AUS,Cycling
21.0,AUS,Cycling
28.0,ITA,Sailing
29.0,GBR,Judo
18.0,USA,Boxing
21.0,USA,Diving
17.0,AUS,Swimming
17.0,AUS,Swimming
17.0,AUS,Swimming
25.0,GBR,Modern Pentathlon
37.0,CAN,Athletics
25.0,GBR,Rowing
22.0,USA,Swimming
22.0,USA,Swimming
22.0,USA,Swimming
24.0,GBR,Boxing
26.0,FRA,Cycling
26.0,FRA,Cycling
26.0,FRA,Tennis
28.0,FRA,Athletics
51.0,POR,Shooting
51.0,POR,Shooting
32.0,POR,Sailing
29.0,POR,Cycling
31.0,POR,Athletics
28.0,AUS,Water Polo
27.0,ITA,Water Polo
27.0,GBR,Diving
27.0,GBR,Diving
24.0,AUS,Judo
25.0,USA,Basketball
28.0,AUS,Swimming
25.0,AUS,Athletics
21.0,USA,Wrestling
25.0,USA,Diving
23.0,USA,Shooting
23.0,GER,Athletics
29.0,USA,Water Polo
23.0,USA,Cycling
31.0,USA,Hockey
24.0,ITA,Canoeing
24.0,ITA,Canoeing
22.0,CAN,Athletics
19.0,AUS,Synchronized Swimming
23.0,GBR,Rugby Sevens
29.0,CAN,Rowing
23.0,USA,Athletics
24.0,USA,Athletics
25.0,FRA,Water Polo
30.0,AUS,Rowing
20.0,AUS,Football
27.0,HUN,Water Polo
30.0,HUN,Swimming
30.0,HUN,Swimming
24.0,HUN,Athletics
29.0,HUN,Judo
26.0,HUN,Canoeing
28.0,HUN,Judo
32.0,HUN,Shooting
28.0,FRA,Cycling
28.0,FRA,Cycling
28.0,FRA,Cycling
25.0,CHN,Hockey
30.0,GBR,Hockey
35.0,GBR,Cycling
25.0,USA,Athletics
18.0,USA,Athletics
20.0,USA,Water Polo
23.0,AUS,Cycling
24.0,CAN,Hockey
23.0,AUS,Rugby Sevens
28.0,GBR,Athletics
23.0,HUN,Water Polo
24.0,USA,Athletics
28.0,FRA,Cycling
28.0,FRA,Cycling
23.0,CAN,Football
20.0,ITA,Rowing
21.0,ITA,Swimming
21.0,ITA,Swimming
35.0,POR,Athletics
21.0,GER,Football
24.0,CAN,Tennis
22.0,JAM,Athletics
21.0,RUS,Wrestling
29.0,GER,Athletics
22.0,GBR,Diving
22.0,GBR,Diving
36.0,USA,Beach Volleyball
31.0,FRA,Rugby Sevens
30.0,ITA,Diving
23.0,AUS,Rugby Sevens
24.0,USA,Gymnastics
24.0,USA,Gymnastics
24.0,USA,Gymnastics
24.0,USA,Gymnastics
24.0,USA,Gymnastics
24.0,USA,Gymnastics
28.0,FRA,Handball
20.0,ITA,Volleyball
21.0,FRA,Archery
21.0,FRA,Archery
23.0,JPN,Tennis
31.0,GBR,Hockey
20.0,CAN,Rugby Sevens
24.0,AUS,Sailing
22.0,CAN,Swimming
24.0,IND,Archery
32.0,IND,Table Tennis
28.0,GBR,Athletics
20.0,RUS,Archery
20.0,RUS,Archery
25.0,FRA,Cycling
41.0,FRA,Athletics
23.0,GER,Gymnastics
23.0,GER,Gymnastics
